,Align,DE,Dir,GeneName
3010,salmon,edgeR,down,FBtr0088774
3011,salmon,edgeR,down,FBtr0113470
3012,salmon,edgeR,down,FBtr0339144
3013,salmon,edgeR,down,FBtr0289981
3014,salmon,edgeR,down,FBtr0089649
3015,salmon,edgeR,down,FBtr0071240
3016,salmon,edgeR,down,FBtr0088224
3017,salmon,edgeR,down,FBtr0080565
3018,salmon,edgeR,down,FBtr0332203
3019,salmon,edgeR,down,FBtr0303387
3020,salmon,edgeR,down,FBtr0303384
3021,salmon,edgeR,down,FBtr0332046
3022,salmon,edgeR,down,FBtr0079148
3023,salmon,edgeR,down,FBtr0307306
3024,salmon,edgeR,down,FBtr0310034
3025,salmon,edgeR,down,FBtr0310653
3026,salmon,edgeR,down,FBtr0077234
3027,salmon,edgeR,down,FBtr0077235
3028,salmon,edgeR,down,FBtr0303994
3029,salmon,edgeR,down,FBtr0332930
3030,salmon,edgeR,down,FBtr0076792
3031,salmon,edgeR,down,FBtr0303106
3032,salmon,edgeR,down,FBtr0336620
3033,salmon,edgeR,down,FBtr0077511
3034,salmon,edgeR,down,FBtr0290077
3035,salmon,edgeR,down,FBtr0085735
3036,salmon,edgeR,down,FBtr0084054
3037,salmon,edgeR,down,FBtr0074255
3038,salmon,edgeR,down,FBtr0087530
3039,salmon,edgeR,down,FBtr0077409
3040,salmon,edgeR,down,FBtr0071690
3041,salmon,edgeR,down,FBtr0332500
3042,salmon,edgeR,down,FBtr0332502
3043,salmon,edgeR,down,FBtr0332017
3044,salmon,edgeR,down,FBtr0081004
3045,salmon,edgeR,down,FBtr0332317
3046,salmon,edgeR,down,FBtr0077988
3047,salmon,edgeR,down,FBtr0290327
3048,salmon,edgeR,down,FBtr0072561
3049,salmon,edgeR,down,FBtr0302592
3050,salmon,edgeR,down,FBtr0087115
3051,salmon,edgeR,down,FBtr0339764
3052,salmon,edgeR,down,FBtr0087601
3053,salmon,edgeR,down,FBtr0344703
3054,salmon,edgeR,down,FBtr0073269
3055,salmon,edgeR,down,FBtr0344179
3056,salmon,edgeR,down,FBtr0084549
3057,salmon,edgeR,down,FBtr0087960
3058,salmon,edgeR,down,FBtr0339956
3059,salmon,edgeR,down,FBtr0336759
3060,salmon,edgeR,down,FBtr0110971
3061,salmon,edgeR,down,FBtr0339493
3062,salmon,edgeR,down,FBtr0310660
3063,salmon,edgeR,down,FBtr0080932
3064,salmon,edgeR,down,FBtr0331931
3065,salmon,edgeR,down,FBtr0074338
3066,salmon,edgeR,down,FBtr0082158
3067,salmon,edgeR,down,FBtr0076459
3068,salmon,edgeR,down,FBtr0079632
3069,salmon,edgeR,down,FBtr0332057
3070,salmon,edgeR,down,FBtr0303857
3071,salmon,edgeR,down,FBtr0086670
3072,salmon,edgeR,down,FBtr0345487
3073,salmon,edgeR,down,FBtr0076140
3074,salmon,edgeR,down,FBtr0089343
3075,salmon,edgeR,down,FBtr0089360
3076,salmon,edgeR,down,FBtr0089361
3077,salmon,edgeR,down,FBtr0089348
3078,salmon,edgeR,down,FBtr0089359
3079,salmon,edgeR,down,FBtr0072864
3080,salmon,edgeR,down,FBtr0080590
3081,salmon,edgeR,down,FBtr0085423
3082,salmon,edgeR,down,FBtr0077524
3083,salmon,edgeR,down,FBtr0080306
3084,salmon,edgeR,down,FBtr0075077
3085,salmon,edgeR,down,FBtr0302322
3086,salmon,edgeR,down,FBtr0086336
3087,salmon,edgeR,down,FBtr0113291
3088,salmon,edgeR,down,FBtr0309828
3089,salmon,edgeR,down,FBtr0113011
3090,salmon,edgeR,down,FBtr0078191
3091,salmon,edgeR,down,FBtr0302513
3092,salmon,edgeR,down,FBtr0112577
3093,salmon,edgeR,down,FBtr0070809
3094,salmon,edgeR,down,FBtr0075354
3095,salmon,edgeR,down,FBtr0076541
3096,salmon,edgeR,down,FBtr0307057
3097,salmon,edgeR,down,FBtr0303749
3098,salmon,edgeR,down,FBtr0334011
3099,salmon,edgeR,down,FBtr0302896
3100,salmon,edgeR,down,FBtr0072410
3101,salmon,edgeR,down,FBtr0081484
3102,salmon,edgeR,down,FBtr0329895
3103,salmon,edgeR,down,FBtr0100282
3104,salmon,edgeR,down,FBtr0334282
3105,salmon,edgeR,down,FBtr0332042
3106,salmon,edgeR,down,FBtr0073421
3107,salmon,edgeR,down,FBtr0073423
3108,salmon,edgeR,down,FBtr0330725
3109,salmon,edgeR,down,FBtr0308626
3110,salmon,edgeR,down,FBtr0308629
3111,salmon,edgeR,down,FBtr0308631
3112,salmon,edgeR,down,FBtr0308633
3113,salmon,edgeR,down,FBtr0308627
3114,salmon,edgeR,down,FBtr0083200
3115,salmon,edgeR,down,FBtr0086617
3116,salmon,edgeR,down,FBtr0335012
3117,salmon,edgeR,down,FBtr0332260
3118,salmon,edgeR,down,FBtr0301500
3119,salmon,edgeR,down,FBtr0299525
3120,salmon,edgeR,down,FBtr0299524
3121,salmon,edgeR,down,FBtr0343580
3122,salmon,edgeR,down,FBtr0299526
3123,salmon,edgeR,down,FBtr0330325
3124,salmon,edgeR,down,FBtr0076525
3125,salmon,edgeR,down,FBtr0344980
3126,salmon,edgeR,down,FBtr0071466
3127,salmon,edgeR,down,FBtr0299967
3128,salmon,edgeR,down,FBtr0085828
3129,salmon,edgeR,down,FBtr0307289
3130,salmon,edgeR,down,FBtr0113190
3131,salmon,edgeR,up,FBtr0085105
3132,salmon,edgeR,up,FBtr0073120
3133,salmon,edgeR,up,FBtr0085085
3134,salmon,edgeR,up,FBtr0339391
3135,salmon,edgeR,up,FBtr0086613
3136,salmon,edgeR,up,FBtr0346714
3137,salmon,edgeR,up,FBtr0100508
3138,salmon,edgeR,up,FBtr0100504
3139,salmon,edgeR,up,FBtr0337020
3140,salmon,edgeR,up,FBtr0083467
3141,salmon,edgeR,up,FBtr0073974
3142,salmon,edgeR,up,FBtr0084465
3143,salmon,edgeR,up,FBtr0080389
3144,salmon,edgeR,up,FBtr0076545
3145,salmon,edgeR,up,FBtr0300272
3146,salmon,edgeR,up,FBtr0084911
3147,salmon,edgeR,up,FBtr0307015
3148,salmon,edgeR,up,FBtr0075699
3149,salmon,edgeR,up,FBtr0081257
3150,salmon,edgeR,up,FBtr0086676
3151,salmon,edgeR,up,FBtr0080839
3152,salmon,edgeR,up,FBtr0340135
3153,salmon,edgeR,up,FBtr0073359
3154,salmon,edgeR,up,FBtr0301413
3155,salmon,edgeR,up,FBtr0077920
3156,salmon,edgeR,up,FBtr0087820
3157,salmon,edgeR,up,FBtr0308213
3158,salmon,edgeR,up,FBtr0072635
3159,salmon,edgeR,up,FBtr0075199
3160,salmon,edgeR,up,FBtr0076453
3161,salmon,edgeR,up,FBtr0078069
3162,salmon,edgeR,up,FBtr0078841
3163,salmon,edgeR,up,FBtr0089978
3164,salmon,edgeR,up,FBtr0334586
3165,salmon,edgeR,up,FBtr0089485
3166,salmon,edgeR,up,FBtr0075942
3167,salmon,edgeR,up,FBtr0300542
3168,salmon,edgeR,up,FBtr0336697
3169,salmon,edgeR,up,FBtr0087618
3170,salmon,edgeR,up,FBtr0087617
3171,salmon,edgeR,up,FBtr0273224
3172,salmon,edgeR,up,FBtr0301964
3173,salmon,edgeR,up,FBtr0077008
3174,salmon,edgeR,up,FBtr0306254
3175,salmon,edgeR,up,FBtr0073839
3176,salmon,edgeR,up,FBtr0302291
3177,salmon,edgeR,up,FBtr0305917
3178,salmon,edgeR,up,FBtr0114506
3179,salmon,edgeR,up,FBtr0075928
3180,salmon,edgeR,up,FBtr0081614
3181,salmon,edgeR,up,FBtr0301838
3182,salmon,edgeR,up,FBtr0301837
3183,salmon,edgeR,up,FBtr0087258
3184,salmon,edgeR,up,FBtr0310064
3185,salmon,edgeR,up,FBtr0077310
3186,salmon,edgeR,up,FBtr0076427
3187,salmon,edgeR,up,FBtr0346711
3188,salmon,edgeR,up,FBtr0089263
3189,salmon,edgeR,up,FBtr0308232
3190,salmon,edgeR,up,FBtr0304914
3191,salmon,edgeR,up,FBtr0072102
3192,salmon,edgeR,up,FBtr0335180
3193,salmon,edgeR,up,FBtr0088663
3194,salmon,edgeR,up,FBtr0308644
3195,salmon,edgeR,up,FBtr0070392
3196,salmon,edgeR,up,FBtr0071537
3197,salmon,edgeR,up,FBtr0072712
3198,salmon,edgeR,up,FBtr0082889
3199,salmon,edgeR,up,FBtr0344560
3200,salmon,edgeR,up,FBtr0081635
3201,salmon,edgeR,up,FBtr0346276
3202,salmon,edgeR,up,FBtr0332963
3203,salmon,edgeR,up,FBtr0303709
3204,salmon,edgeR,up,FBtr0346541
3205,salmon,edgeR,up,FBtr0076454
3206,salmon,edgeR,up,FBtr0113066
3207,salmon,edgeR,up,FBtr0075541
3208,salmon,edgeR,up,FBtr0082018
3209,salmon,edgeR,up,FBtr0082017
3210,salmon,edgeR,up,FBtr0344873
3211,salmon,edgeR,up,FBtr0100470
3212,salmon,edgeR,up,FBtr0331507
3213,salmon,edgeR,up,FBtr0302833
3214,salmon,edgeR,up,FBtr0088266
3215,salmon,edgeR,up,FBtr0112735
3216,salmon,edgeR,up,FBtr0302453
3217,salmon,edgeR,up,FBtr0079199
3218,salmon,edgeR,up,FBtr0331664
3219,salmon,edgeR,up,FBtr0331663
3220,salmon,edgeR,up,FBtr0331662
3221,salmon,edgeR,up,FBtr0299538
3222,salmon,edgeR,up,FBtr0073426
3223,salmon,edgeR,up,FBtr0073292
3224,salmon,edgeR,up,FBtr0071849
3225,salmon,edgeR,up,FBtr0077644
3226,salmon,edgeR,up,FBtr0301487
3227,salmon,edgeR,up,FBtr0089581
3228,salmon,edgeR,up,FBtr0300649
3229,salmon,edgeR,up,FBtr0310621
3230,salmon,edgeR,up,FBtr0336667
3231,salmon,edgeR,up,FBtr0301884
3232,salmon,edgeR,up,FBtr0072957
3233,salmon,edgeR,up,FBtr0080846
3234,salmon,edgeR,up,FBtr0299837
3235,salmon,edgeR,up,FBtr0086774
3236,salmon,edgeR,up,FBtr0472696
3237,salmon,edgeR,up,FBtr0308823
3238,salmon,edgeR,up,FBtr0088136
3239,salmon,edgeR,up,FBtr0088137
3240,salmon,edgeR,up,FBtr0343571
3241,salmon,edgeR,up,FBtr0342808
3242,salmon,edgeR,up,FBtr0342814
3243,salmon,edgeR,up,FBtr0342813
3244,salmon,edgeR,up,FBtr0342810
3245,salmon,edgeR,up,FBtr0342820
3246,salmon,edgeR,up,FBtr0342819
3247,salmon,edgeR,up,FBtr0342805
3248,salmon,edgeR,up,FBtr0079779
3249,salmon,edgeR,up,FBtr0076772
3250,salmon,edgeR,up,FBtr0305063
3251,salmon,edgeR,up,FBtr0300815
3252,salmon,edgeR,up,FBtr0334846
3253,salmon,edgeR,up,FBtr0299564
3254,salmon,edgeR,up,FBtr0335475
3255,salmon,edgeR,up,FBtr0301850
3256,salmon,edgeR,up,FBtr0301851
3257,salmon,edgeR,up,FBtr0090014
3258,salmon,edgeR,up,FBtr0082760
3259,salmon,edgeR,up,FBtr0347567
3260,salmon,edgeR,up,FBtr0110876
3261,salmon,edgeR,up,FBtr0091711
3262,salmon,edgeR,up,FBtr0076808
3263,salmon,edgeR,up,FBtr0074418
3264,salmon,edgeR,up,FBtr0332911
3265,salmon,edgeR,up,FBtr0071246
3266,salmon,edgeR,up,FBtr0088681
3267,salmon,edgeR,up,FBtr0088052
3268,salmon,edgeR,up,FBtr0085155
3269,salmon,edgeR,up,FBtr0301492
3270,salmon,edgeR,up,FBtr0302201
3271,salmon,edgeR,up,FBtr0342607
3272,salmon,edgeR,up,FBtr0113380
3273,salmon,edgeR,up,FBtr0345429
3274,salmon,edgeR,up,FBtr0112888
3275,salmon,edgeR,up,FBtr0100575
3276,salmon,edgeR,up,FBtr0083273
3277,salmon,edgeR,up,FBtr0302579
3278,salmon,edgeR,up,FBtr0302034
3279,salmon,edgeR,up,FBtr0345005
3280,salmon,edgeR,up,FBtr0304018
3281,salmon,edgeR,up,FBtr0077247
3282,salmon,edgeR,up,FBtr0076935
3283,salmon,edgeR,up,FBtr0082069
3284,salmon,edgeR,up,FBtr0089716
3285,salmon,edgeR,up,FBtr0302561
3286,salmon,edgeR,up,FBtr0332204
3287,salmon,edgeR,up,FBtr0332202
3288,salmon,edgeR,up,FBtr0330306
3289,salmon,edgeR,up,FBtr0301708
3290,salmon,edgeR,up,FBtr0340240
3291,salmon,edgeR,up,FBtr0332403
3292,salmon,edgeR,up,FBtr0343506
3293,salmon,edgeR,up,FBtr0345070
3294,salmon,edgeR,up,FBtr0078136
3295,salmon,edgeR,up,FBtr0077136
3296,salmon,edgeR,up,FBtr0087369
3297,salmon,edgeR,up,FBtr0077236
3298,salmon,edgeR,up,FBtr0113020
3299,salmon,edgeR,up,FBtr0076885
3300,salmon,edgeR,up,FBtr0305073
3301,salmon,edgeR,up,FBtr0083765
3302,salmon,edgeR,up,FBtr0290078
3303,salmon,edgeR,up,FBtr0086555
3304,salmon,edgeR,up,FBtr0334633
3305,salmon,edgeR,up,FBtr0080892
3306,salmon,edgeR,up,FBtr0085987
3307,salmon,edgeR,up,FBtr0081686
3308,salmon,edgeR,up,FBtr0071004
3309,salmon,edgeR,up,FBtr0344978
3310,salmon,edgeR,up,FBtr0076364
3311,salmon,edgeR,up,FBtr0075966
3312,salmon,edgeR,up,FBtr0334404
3313,salmon,edgeR,up,FBtr0290326
3314,salmon,edgeR,up,FBtr0304005
3315,salmon,edgeR,up,FBtr0333073
3316,salmon,edgeR,up,FBtr0089512
3317,salmon,edgeR,up,FBtr0089513
3318,salmon,edgeR,up,FBtr0079062
3319,salmon,edgeR,up,FBtr0306239
3320,salmon,edgeR,up,FBtr0081619
3321,salmon,edgeR,up,FBtr0114544
3322,salmon,edgeR,up,FBtr0112994
3323,salmon,edgeR,up,FBtr0334053
3324,salmon,edgeR,up,FBtr0113323
3325,salmon,edgeR,up,FBtr0082452
3326,salmon,edgeR,up,FBtr0300017
3327,salmon,edgeR,up,FBtr0072767
3328,salmon,edgeR,up,FBtr0080397
3329,salmon,edgeR,up,FBtr0089349
3330,salmon,edgeR,up,FBtr0085899
3331,salmon,edgeR,up,FBtr0345339
3332,salmon,edgeR,up,FBtr0087089
3333,salmon,edgeR,up,FBtr0087090
3334,salmon,edgeR,up,FBtr0086474
3335,salmon,edgeR,up,FBtr0088506
3336,salmon,edgeR,up,FBtr0077831
3337,salmon,edgeR,up,FBtr0299920
3338,salmon,edgeR,up,FBtr0074745
3339,salmon,edgeR,up,FBtr0080592
3340,salmon,edgeR,up,FBtr0076496
3341,salmon,edgeR,up,FBtr0072795
3342,salmon,edgeR,up,FBtr0332847
3343,salmon,edgeR,up,FBtr0273416
3344,salmon,edgeR,up,FBtr0330145
3345,salmon,edgeR,up,FBtr0306087
3346,salmon,edgeR,up,FBtr0076668
3347,salmon,edgeR,up,FBtr0333013
3348,salmon,edgeR,up,FBtr0300889
3349,salmon,edgeR,up,FBtr0305679
3350,salmon,edgeR,up,FBtr0079003
3351,salmon,edgeR,up,FBtr0073422
3352,salmon,edgeR,up,FBtr0072506
3353,salmon,edgeR,up,FBtr0301143
3354,salmon,edgeR,up,FBtr0339629
3355,salmon,edgeR,up,FBtr0112808
3356,salmon,edgeR,up,FBtr0112807
3357,salmon,edgeR,up,FBtr0113386
3358,salmon,edgeR,up,FBtr0084927
3359,salmon,edgeR,up,FBtr0347201
3360,salmon,edgeR,up,FBtr0347200
3361,salmon,edgeR,up,FBtr0301501
3362,salmon,edgeR,up,FBtr0082057
3363,salmon,edgeR,up,FBtr0087870
3364,salmon,edgeR,up,FBtr0302151
3365,salmon,edgeR,up,FBtr0089989
3366,salmon,edgeR,up,FBtr0091719
3367,salmon,edgeR,up,FBtr0340125
3368,salmon,edgeR,up,FBtr0085307
3369,salmon,DESeq2,up,FBtr0332407
3370,salmon,DESeq2,up,FBtr0273189
3371,sailfish,limma,down,FBtr0073421
3372,sailfish,limma,down,FBtr0342811
3373,sailfish,limma,down,FBtr0077645
3374,sailfish,limma,down,FBtr0089348
3375,sailfish,limma,down,FBtr0084549
3376,sailfish,limma,down,FBtr0302694
3377,sailfish,limma,down,FBtr0087533
3378,sailfish,limma,down,FBtr0308065
3379,sailfish,limma,down,FBtr0072956
3380,sailfish,limma,down,FBtr0072393
3381,sailfish,limma,down,FBtr0334328
3382,sailfish,limma,down,FBtr0290019
3383,sailfish,limma,down,FBtr0073269
3384,sailfish,limma,down,FBtr0075753
3385,sailfish,limma,down,FBtr0070985
3386,sailfish,limma,down,FBtr0083967
3387,sailfish,limma,down,FBtr0074276
3388,sailfish,limma,down,FBtr0300190
3389,sailfish,limma,down,FBtr0306255
3390,sailfish,limma,down,FBtr0113470
3391,sailfish,limma,down,FBtr0299968
3392,sailfish,limma,down,FBtr0075811
3393,sailfish,limma,down,FBtr0330118
3394,sailfish,limma,down,FBtr0070393
3395,sailfish,limma,down,FBtr0071934
3396,sailfish,limma,down,FBtr0332500
3397,sailfish,limma,down,FBtr0332503
3398,sailfish,limma,down,FBtr0078144
3399,sailfish,limma,down,FBtr0071835
3400,sailfish,limma,down,FBtr0332260
3401,sailfish,limma,down,FBtr0087390
3402,sailfish,limma,down,FBtr0077234
3403,sailfish,limma,down,FBtr0089963
3404,sailfish,limma,down,FBtr0089877
3405,sailfish,limma,down,FBtr0089361
3406,sailfish,limma,down,FBtr0078191
3407,sailfish,limma,down,FBtr0080565
3408,sailfish,limma,down,FBtr0087789
3409,sailfish,limma,down,FBtr0087295
3410,sailfish,limma,down,FBtr0072561
3411,sailfish,limma,down,FBtr0100457
3412,sailfish,limma,down,FBtr0085755
3413,sailfish,limma,down,FBtr0334867
3414,sailfish,limma,down,FBtr0302896
3415,sailfish,limma,down,FBtr0333662
3416,sailfish,limma,down,FBtr0079708
3417,sailfish,limma,down,FBtr0301403
3418,sailfish,limma,down,FBtr0345142
3419,sailfish,limma,down,FBtr0332042
3420,sailfish,limma,down,FBtr0112851
3421,sailfish,limma,down,FBtr0076459
3422,sailfish,limma,down,FBtr0082183
3423,sailfish,limma,down,FBtr0290076
3424,sailfish,limma,down,FBtr0307520
3425,sailfish,limma,down,FBtr0309828
3426,sailfish,limma,down,FBtr0343633
3427,sailfish,limma,down,FBtr0085423
3428,sailfish,limma,down,FBtr0086670
3429,sailfish,limma,down,FBtr0332930
3430,sailfish,limma,down,FBtr0303749
3431,sailfish,limma,down,FBtr0300599
3432,sailfish,limma,down,FBtr0075077
3433,sailfish,limma,down,FBtr0332046
3434,sailfish,limma,down,FBtr0079077
3435,sailfish,limma,down,FBtr0075927
3436,sailfish,limma,down,FBtr0089359
3437,sailfish,limma,down,FBtr0075204
3438,sailfish,limma,down,FBtr0085094
3439,sailfish,limma,down,FBtr0334282
3440,sailfish,limma,down,FBtr0071240
3441,sailfish,limma,down,FBtr0089484
3442,sailfish,limma,down,FBtr0306107
3443,sailfish,limma,down,FBtr0330159
3444,sailfish,limma,down,FBtr0087115
3445,sailfish,limma,down,FBtr0289981
3446,sailfish,limma,down,FBtr0305668
3447,sailfish,limma,down,FBtr0087257
3448,sailfish,limma,down,FBtr0332203
3449,sailfish,limma,down,FBtr0332529
3450,sailfish,limma,down,FBtr0290077
3451,sailfish,limma,down,FBtr0343424
3452,sailfish,limma,down,FBtr0344403
3453,sailfish,limma,down,FBtr0339144
3454,sailfish,limma,down,FBtr0310647
3455,sailfish,limma,down,FBtr0344980
3456,sailfish,limma,down,FBtr0078083
3457,sailfish,limma,down,FBtr0080932
3458,sailfish,limma,down,FBtr0302938
3459,sailfish,limma,down,FBtr0081484
3460,sailfish,limma,down,FBtr0081008
3461,sailfish,limma,down,FBtr0073423
3462,sailfish,limma,down,FBtr0299967
3463,sailfish,limma,down,FBtr0336904
3464,sailfish,limma,down,FBtr0308034
3465,sailfish,limma,down,FBtr0110971
3466,sailfish,limma,down,FBtr0079667
3467,sailfish,limma,down,FBtr0081354
3468,sailfish,limma,down,FBtr0088370
3469,sailfish,limma,down,FBtr0329957
3470,sailfish,limma,down,FBtr0329955
3471,sailfish,limma,down,FBtr0304993
3472,sailfish,limma,down,FBtr0087004
3473,sailfish,limma,down,FBtr0087621
3474,sailfish,limma,down,FBtr0336616
3475,sailfish,limma,down,FBtr0085735
3476,sailfish,limma,down,FBtr0303756
3477,sailfish,limma,down,FBtr0310438
3478,sailfish,limma,down,FBtr0089649
3479,sailfish,limma,down,FBtr0081004
3480,sailfish,limma,down,FBtr0085209
3481,sailfish,limma,down,FBtr0088996
3482,sailfish,limma,down,FBtr0303857
3483,sailfish,limma,down,FBtr0310034
3484,sailfish,limma,down,FBtr0072967
3485,sailfish,limma,down,FBtr0334309
3486,sailfish,limma,down,FBtr0310653
3487,sailfish,limma,down,FBtr0302592
3488,sailfish,limma,down,FBtr0111030
3489,sailfish,limma,down,FBtr0336759
3490,sailfish,limma,down,FBtr0082139
3491,sailfish,limma,down,FBtr0072087
3492,sailfish,limma,down,FBtr0081352
3493,sailfish,limma,down,FBtr0072864
3494,sailfish,limma,down,FBtr0088224
3495,sailfish,limma,down,FBtr0088774
3496,sailfish,limma,down,FBtr0087307
3497,sailfish,limma,down,FBtr0303387
3498,sailfish,limma,down,FBtr0301500
3499,sailfish,limma,down,FBtr0085997
3500,sailfish,limma,up,FBtr0076772
3501,sailfish,limma,up,FBtr0112994
3502,sailfish,limma,up,FBtr0332202
3503,sailfish,limma,up,FBtr0089349
3504,sailfish,limma,up,FBtr0347567
3505,sailfish,limma,up,FBtr0077247
3506,sailfish,limma,up,FBtr0300889
3507,sailfish,limma,up,FBtr0085155
3508,sailfish,limma,up,FBtr0075699
3509,sailfish,limma,up,FBtr0347200
3510,sailfish,limma,up,FBtr0076454
3511,sailfish,limma,up,FBtr0088266
3512,sailfish,limma,up,FBtr0073426
3513,sailfish,limma,up,FBtr0072506
3514,sailfish,limma,up,FBtr0077644
3515,sailfish,limma,up,FBtr0342813
3516,sailfish,limma,up,FBtr0302291
3517,sailfish,limma,up,FBtr0346627
3518,sailfish,limma,up,FBtr0340135
3519,sailfish,limma,up,FBtr0340405
3520,sailfish,limma,up,FBtr0088136
3521,sailfish,limma,up,FBtr0087258
3522,sailfish,limma,up,FBtr0081619
3523,sailfish,limma,up,FBtr0071849
3524,sailfish,limma,up,FBtr0332963
3525,sailfish,limma,up,FBtr0089581
3526,sailfish,limma,up,FBtr0337020
3527,sailfish,limma,up,FBtr0333073
3528,sailfish,limma,up,FBtr0075541
3529,sailfish,limma,up,FBtr0076453
3530,sailfish,limma,up,FBtr0342814
3531,sailfish,limma,up,FBtr0072102
3532,sailfish,limma,up,FBtr0305073
3533,sailfish,limma,up,FBtr0299564
3534,sailfish,limma,up,FBtr0331663
3535,sailfish,limma,up,FBtr0342810
3536,sailfish,limma,up,FBtr0090014
3537,sailfish,limma,up,FBtr0304802
3538,sailfish,limma,up,FBtr0342607
3539,sailfish,limma,up,FBtr0081614
3540,sailfish,limma,up,FBtr0076364
3541,sailfish,limma,up,FBtr0076496
3542,sailfish,limma,up,FBtr0078841
3543,sailfish,limma,up,FBtr0113323
3544,sailfish,limma,up,FBtr0310064
3545,sailfish,limma,up,FBtr0080263
3546,sailfish,limma,up,FBtr0080839
3547,sailfish,limma,up,FBtr0301850
3548,sailfish,limma,up,FBtr0306087
3549,sailfish,limma,up,FBtr0074745
3550,sailfish,limma,up,FBtr0339391
3551,sailfish,limma,up,FBtr0080592
3552,sailfish,limma,up,FBtr0083467
3553,sailfish,limma,up,FBtr0073422
3554,sailfish,limma,up,FBtr0301492
3555,sailfish,limma,up,FBtr0301143
3556,sailfish,limma,up,FBtr0100575
3557,sailfish,limma,up,FBtr0087369
3558,sailfish,limma,up,FBtr0112808
3559,sailfish,limma,up,FBtr0086555
3560,sailfish,limma,up,FBtr0072635
3561,sailfish,limma,up,FBtr0073120
3562,sailfish,limma,up,FBtr0070392
3563,sailfish,limma,up,FBtr0299920
3564,sailfish,limma,up,FBtr0076935
3565,sailfish,limma,up,FBtr0345429
3566,sailfish,limma,up,FBtr0076668
3567,sailfish,limma,up,FBtr0113386
3568,sailfish,limma,up,FBtr0304914
3569,sailfish,limma,up,FBtr0310643
3570,sailfish,limma,up,FBtr0089263
3571,sailfish,limma,up,FBtr0079199
3572,sailfish,limma,up,FBtr0339629
3573,sailfish,limma,up,FBtr0078136
3574,sailfish,limma,up,FBtr0072957
3575,sailfish,limma,up,FBtr0333071
3576,sailfish,limma,up,FBtr0089716
3577,sailfish,limma,up,FBtr0085252
3578,sailfish,limma,up,FBtr0071004
3579,sailfish,limma,up,FBtr0345069
3580,sailfish,limma,up,FBtr0299837
3581,sailfish,limma,up,FBtr0085987
3582,sailfish,limma,up,FBtr0332847
3583,sailfish,limma,up,FBtr0330729
3584,sailfish,edgeR,up,FBtr0073120
3585,sailfish,edgeR,up,FBtr0085085
3586,sailfish,edgeR,up,FBtr0339391
3587,sailfish,edgeR,up,FBtr0337020
3588,sailfish,edgeR,up,FBtr0083467
3589,sailfish,edgeR,up,FBtr0084465
3590,sailfish,edgeR,up,FBtr0080389
3591,sailfish,edgeR,up,FBtr0333326
3592,sailfish,edgeR,up,FBtr0080171
3593,sailfish,edgeR,up,FBtr0076545
3594,sailfish,edgeR,up,FBtr0075699
3595,sailfish,edgeR,up,FBtr0302977
3596,sailfish,edgeR,up,FBtr0086676
3597,sailfish,edgeR,up,FBtr0080839
3598,sailfish,edgeR,up,FBtr0340135
3599,sailfish,edgeR,up,FBtr0073359
3600,sailfish,edgeR,up,FBtr0301413
3601,sailfish,edgeR,up,FBtr0077920
3602,sailfish,edgeR,up,FBtr0072635
3603,sailfish,edgeR,up,FBtr0075199
3604,sailfish,edgeR,up,FBtr0076453
3605,sailfish,edgeR,up,FBtr0078841
3606,sailfish,edgeR,up,FBtr0334586
3607,sailfish,edgeR,up,FBtr0301824
3608,sailfish,edgeR,up,FBtr0075942
3609,sailfish,edgeR,up,FBtr0087617
3610,sailfish,edgeR,up,FBtr0077008
3611,sailfish,edgeR,up,FBtr0306254
3612,sailfish,edgeR,up,FBtr0302291
3613,sailfish,edgeR,up,FBtr0305917
3614,sailfish,edgeR,up,FBtr0310643
3615,sailfish,edgeR,up,FBtr0075928
3616,sailfish,edgeR,up,FBtr0081614
3617,sailfish,edgeR,up,FBtr0301838
3618,sailfish,edgeR,up,FBtr0301837
3619,sailfish,edgeR,up,FBtr0087258
3620,sailfish,edgeR,up,FBtr0310064
3621,sailfish,edgeR,up,FBtr0346711
3622,sailfish,edgeR,up,FBtr0308232
3623,sailfish,edgeR,up,FBtr0304914
3624,sailfish,edgeR,up,FBtr0329949
3625,sailfish,edgeR,up,FBtr0072102
3626,sailfish,edgeR,up,FBtr0335183
3627,sailfish,edgeR,up,FBtr0335180
3628,sailfish,edgeR,up,FBtr0088663
3629,sailfish,edgeR,up,FBtr0308644
3630,sailfish,edgeR,up,FBtr0071537
3631,sailfish,edgeR,up,FBtr0330729
3632,sailfish,edgeR,up,FBtr0081635
3633,sailfish,edgeR,up,FBtr0346276
3634,sailfish,edgeR,up,FBtr0332963
3635,sailfish,edgeR,up,FBtr0303709
3636,sailfish,edgeR,up,FBtr0076454
3637,sailfish,edgeR,up,FBtr0333071
3638,sailfish,edgeR,up,FBtr0075541
3639,sailfish,edgeR,up,FBtr0344873
3640,sailfish,edgeR,up,FBtr0100470
3641,sailfish,edgeR,up,FBtr0083122
3642,sailfish,edgeR,up,FBtr0331507
3643,sailfish,edgeR,up,FBtr0302833
3644,sailfish,edgeR,up,FBtr0088266
3645,sailfish,edgeR,up,FBtr0079199
3646,sailfish,edgeR,up,FBtr0331663
3647,sailfish,edgeR,up,FBtr0073426
3648,sailfish,edgeR,up,FBtr0073425
3649,sailfish,edgeR,up,FBtr0071849
3650,sailfish,edgeR,up,FBtr0077644
3651,sailfish,edgeR,up,FBtr0301487
