transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
FBtr0303757	FBtr0303757	5340	5298.57	0.00	0.00	0.00	0.00
FBtr0303758	FBtr0303758	1942	1900.57	21.32	0.82	0.53	100.00
FBtr0303759	FBtr0303759	3841	3799.57	813.84	15.67	10.07	100.00
FBtr0303760	FBtr0303760	2644	2602.57	0.00	0.00	0.00	0.00
FBtr0303761	FBtr0303761	2458	2416.57	0.00	0.00	0.00	0.00
FBtr0303762	FBtr0303762	2136	2094.57	4.00	0.14	0.09	100.00
FBtr0303763	FBtr0303763	5308	5266.57	569.75	7.92	5.09	100.00
FBtr0303766	FBtr0303766	1776	1734.57	38.08	1.61	1.03	100.00
FBtr0303767	FBtr0303767	921	879.57	45.75	3.81	2.45	100.00
FBtr0303768	FBtr0303768	788	746.57	80.58	7.90	5.08	100.00
FBtr0303769	FBtr0303769	767	725.57	0.00	0.00	0.00	100.00
FBtr0303779	FBtr0303779	1308	1266.57	164.21	9.49	6.10	100.00
FBtr0303780	FBtr0303780	1440	1398.57	0.00	0.00	0.00	100.00
FBtr0303781	FBtr0303781	2373	2331.57	2.07	0.06	0.04	100.00
FBtr0303782	FBtr0303782	391	349.57	46.28	9.69	6.23	100.00
FBtr0303783	FBtr0303783	6860	6818.57	885.14	9.50	6.11	100.00
FBtr0303784	FBtr0303784	816	774.57	1.00	0.09	0.06	100.00
FBtr0303785	FBtr0303785	1569	1527.57	2.00	0.10	0.06	100.00
FBtr0303786	FBtr0303786	741	699.57	0.00	0.00	0.00	100.00
FBtr0303787	FBtr0303787	7305	7263.57	413.62	4.17	2.68	100.00
FBtr0303788	FBtr0303788	7691	7649.57	486.91	4.66	2.99	100.00
FBtr0303789	FBtr0303789	8391	8349.57	4079.39	35.75	22.98	100.00
FBtr0303790	FBtr0303790	10196	10154.57	63.82	0.46	0.30	100.00
FBtr0303795	FBtr0303795	664	622.57	5.14	0.60	0.39	100.00
FBtr0303797	FBtr0303797	4919	4877.57	19.80	0.30	0.19	100.00
FBtr0303798	FBtr0303798	3500	3458.57	7.00	0.15	0.10	100.00
FBtr0303799	FBtr0303799	2377	2335.57	5.00	0.16	0.10	100.00
FBtr0303800	FBtr0303800	604	562.57	1.02	0.13	0.09	100.00
FBtr0303818	FBtr0303818	640	598.57	0.00	0.00	0.00	0.00
FBtr0303819	FBtr0303819	957	915.57	64.20	5.13	3.30	100.00
FBtr0303820	FBtr0303820	577	535.57	0.00	0.00	0.00	0.00
FBtr0303821	FBtr0303821	503	461.57	0.00	0.00	0.00	0.00
FBtr0303822	FBtr0303822	691	649.57	0.00	0.00	0.00	0.00
FBtr0303823	FBtr0303823	642	600.57	1.00	0.12	0.08	100.00
FBtr0303824	FBtr0303824	796	754.57	4.00	0.39	0.25	100.00
FBtr0303825	FBtr0303825	957	915.57	988.27	78.98	50.77	100.00
FBtr0303827	FBtr0303827	408	366.57	0.00	0.00	0.00	0.00
FBtr0303828	FBtr0303828	448	406.57	0.00	0.00	0.00	0.00
FBtr0303829	FBtr0303829	578	536.57	0.00	0.00	0.00	0.00
FBtr0303830	FBtr0303830	464	422.57	0.00	0.00	0.00	0.00
FBtr0303831	FBtr0303831	508	466.57	0.00	0.00	0.00	0.00
FBtr0303832	FBtr0303832	1422	1380.57	1.00	0.05	0.03	100.00
FBtr0303833	FBtr0303833	1752	1710.57	19.00	0.81	0.52	100.00
FBtr0303834	FBtr0303834	558	516.57	0.00	0.00	0.00	0.00
FBtr0303835	FBtr0303835	471	429.57	0.00	0.00	0.00	0.00
FBtr0303836	FBtr0303836	7220	7178.57	0.00	0.00	0.00	0.00
FBtr0303837	FBtr0303837	720	678.57	0.00	0.00	0.00	0.00
FBtr0303840	FBtr0303840	1330	1288.57	6.00	0.34	0.22	100.00
FBtr0303841	FBtr0303841	1379	1337.57	0.00	0.00	0.00	0.00
FBtr0303842	FBtr0303842	5165	5123.57	0.00	0.00	0.00	100.00
FBtr0303843	FBtr0303843	5594	5552.57	332.80	4.39	2.82	100.00
FBtr0303844	FBtr0303844	4945	4903.57	1761.40	26.28	16.89	100.00
FBtr0303845	FBtr0303845	2015	1973.57	73.57	2.73	1.75	100.00
FBtr0303846	FBtr0303846	1255	1213.57	245.87	14.82	9.53	100.00
FBtr0303847	FBtr0303847	4420	4378.57	119.42	2.00	1.28	100.00
FBtr0303848	FBtr0303848	5005	4963.57	373.77	5.51	3.54	100.00
FBtr0303849	FBtr0303849	2712	2670.57	540.83	14.82	9.52	100.00
FBtr0303850	FBtr0303850	1266	1224.57	9.00	0.54	0.35	100.00
FBtr0303851	FBtr0303851	252	210.57	2.00	0.70	0.45	100.00
FBtr0303852	FBtr0303852	395	353.57	0.00	0.00	0.00	0.00
FBtr0303853	FBtr0303853	536	494.57	0.00	0.00	0.00	0.00
FBtr0303854	FBtr0303854	352	310.57	0.00	0.00	0.00	0.00
FBtr0303857	FBtr0303857	13018	12976.57	13359.93	75.34	48.42	100.00
FBtr0303860	FBtr0303860	2131	2089.57	1243.00	43.53	27.98	100.00
FBtr0303863	FBtr0303863	225	183.57	0.00	0.00	0.00	0.00
FBtr0303866	FBtr0303866	1785	1743.57	33.00	1.38	0.89	100.00
FBtr0303867	FBtr0303867	6633	6591.57	171.49	1.90	1.22	100.00
FBtr0303868	FBtr0303868	3954	3912.57	401.84	7.52	4.83	100.00
FBtr0303870	FBtr0303870	8158	8116.57	6678.63	60.21	38.70	100.00
FBtr0303871	FBtr0303871	8290	8248.57	0.00	0.00	0.00	100.00
FBtr0303872	FBtr0303872	8125	8083.57	508.91	4.61	2.96	100.00
FBtr0303873	FBtr0303873	10859	10817.57	48.41	0.33	0.21	100.00
FBtr0303874	FBtr0303874	13330	13288.57	613.00	3.38	2.17	100.00
FBtr0303875	FBtr0303875	762	720.57	0.00	0.00	0.00	0.00
FBtr0303876	FBtr0303876	2984	2942.57	0.00	0.00	0.00	100.00
FBtr0303877	FBtr0303877	9706	9664.57	176.93	1.34	0.86	100.00
FBtr0303878	FBtr0303878	9624	9582.57	0.00	0.00	0.00	100.00
FBtr0303879	FBtr0303879	7980	7938.57	467.10	4.31	2.77	100.00
FBtr0303880	FBtr0303880	847	805.57	156.48	14.21	9.14	100.00
FBtr0303881	FBtr0303881	3384	3342.57	1.00	0.02	0.01	100.00
FBtr0303882	FBtr0303882	4909	4867.57	60.81	0.91	0.59	100.00
FBtr0303883	FBtr0303883	1179	1137.57	0.00	0.00	0.00	100.00
FBtr0303884	FBtr0303884	1363	1321.57	40.18	2.22	1.43	100.00
FBtr0303885	FBtr0303885	2232	2190.57	27.64	0.92	0.59	100.00
FBtr0303886	FBtr0303886	4316	4274.57	0.00	0.00	0.00	100.00
FBtr0303887	FBtr0303887	4509	4467.57	59.11	0.97	0.62	100.00
FBtr0303888	FBtr0303888	2931	2889.57	109.60	2.78	1.78	100.00
FBtr0303889	FBtr0303889	7295	7253.57	8.06	0.08	0.05	100.00
FBtr0303890	FBtr0303890	5990	5948.57	0.00	0.00	0.00	0.00
FBtr0303891	FBtr0303891	5373	5331.57	0.00	0.00	0.00	0.00
FBtr0303892	FBtr0303892	6885	6843.57	0.00	0.00	0.00	100.00
FBtr0303893	FBtr0303893	6299	6257.57	11.01	0.13	0.08	100.00
FBtr0303894	FBtr0303894	5790	5748.57	0.00	0.00	0.00	0.00
FBtr0303895	FBtr0303895	1451	1409.57	0.00	0.00	0.00	0.00
FBtr0303896	FBtr0303896	3337	3295.57	0.00	0.00	0.00	0.00
FBtr0303897	FBtr0303897	3325	3283.57	0.00	0.00	0.00	0.00
FBtr0303898	FBtr0303898	7332	7290.57	2.06	0.02	0.01	100.00
FBtr0303900	FBtr0303900	922	880.57	0.00	0.00	0.00	0.00
FBtr0303901	FBtr0303901	2935	2893.57	93.03	2.35	1.51	100.00
FBtr0303902	FBtr0303902	3150	3108.57	1440.56	33.91	21.80	100.00
FBtr0303903	FBtr0303903	3591	3549.57	494.59	10.20	6.55	100.00
FBtr0303904	FBtr0303904	3104	3062.57	89.78	2.15	1.38	100.00
FBtr0303905	FBtr0303905	4119	4077.57	126.16	2.26	1.46	100.00
FBtr0303906	FBtr0303906	4081	4039.57	895.77	16.23	10.43	100.00
FBtr0303907	FBtr0303907	4127	4085.57	203.56	3.65	2.34	100.00
FBtr0303908	FBtr0303908	8557	8515.57	46.66	0.40	0.26	100.00
FBtr0303909	FBtr0303909	4960	4918.57	0.00	0.00	0.00	100.00
FBtr0303911	FBtr0303911	10587	10545.57	3002.66	20.83	13.39	100.00
FBtr0303912	FBtr0303912	9366	9324.57	78.01	0.61	0.39	100.00
FBtr0303914	FBtr0303914	9957	9915.57	0.00	0.00	0.00	100.00
FBtr0303915	FBtr0303915	10759	10717.57	422.14	2.88	1.85	100.00
FBtr0303917	FBtr0303917	9378	9336.57	0.00	0.00	0.00	100.00
FBtr0303923	FBtr0303923	5120	5078.57	0.00	0.00	0.00	0.00
FBtr0303924	FBtr0303924	5093	5051.57	9.00	0.13	0.08	100.00
FBtr0303925	FBtr0303925	577	535.57	0.00	0.00	0.00	0.00
FBtr0303926	FBtr0303926	330	288.57	99.72	25.29	16.25	100.00
FBtr0303931	FBtr0303931	564	522.57	500.00	70.01	45.00	100.00
FBtr0303932	FBtr0303932	817	775.57	1.15	0.11	0.07	100.00
FBtr0303933	FBtr0303933	6320	6278.57	0.00	0.00	0.00	100.00
FBtr0303934	FBtr0303934	5037	4995.57	2876.85	42.14	27.09	100.00
FBtr0303935	FBtr0303935	6089	6047.57	12.85	0.16	0.10	100.00
FBtr0303989	FBtr0303989	4934	4892.57	5258.51	78.65	50.55	100.00
FBtr0303990	FBtr0303990	5354	5312.57	1209.43	16.66	10.71	100.00
FBtr0303991	FBtr0303991	4887	4845.57	195.37	2.95	1.90	100.00
FBtr0303992	FBtr0303992	3377	3335.57	0.00	0.00	0.00	100.00
FBtr0303993	FBtr0303993	8076	8034.57	0.00	0.00	0.00	100.00
FBtr0303994	FBtr0303994	1425	1383.57	23.62	1.25	0.80	100.00
FBtr0303995	FBtr0303995	5095	5053.57	43.74	0.63	0.41	100.00
FBtr0303996	FBtr0303996	5135	5093.57	82.45	1.18	0.76	100.00
FBtr0303997	FBtr0303997	634	592.57	0.00	0.00	0.00	0.00
FBtr0303998	FBtr0303998	941	899.57	19.15	1.56	1.00	100.00
FBtr0303999	FBtr0303999	5483	5441.57	557.18	7.49	4.82	100.00
FBtr0304000	FBtr0304000	2621	2579.57	1190.55	33.77	21.71	100.00
FBtr0304001	FBtr0304001	2452	2410.57	697.03	21.16	13.60	100.00
FBtr0304002	FBtr0304002	511	469.57	0.00	0.00	0.00	0.00
FBtr0304003	FBtr0304003	1422	1380.57	0.00	0.00	0.00	0.00
FBtr0304004	FBtr0304004	1052	1010.57	0.00	0.00	0.00	0.00
FBtr0304005	FBtr0304005	3880	3838.57	850.62	16.22	10.42	100.00
FBtr0304006	FBtr0304006	2398	2356.57	0.00	0.00	0.00	100.00
FBtr0304007	FBtr0304007	2303	2261.57	1081.26	34.98	22.49	100.00
FBtr0304008	FBtr0304008	3024	2982.57	1054.51	25.87	16.63	100.00
FBtr0304009	FBtr0304009	3316	3274.57	0.00	0.00	0.00	100.00
FBtr0304010	FBtr0304010	3790	3748.57	0.00	0.00	0.00	100.00
FBtr0304011	FBtr0304011	3325	3283.57	153.94	3.43	2.21	100.00
FBtr0304017	FBtr0304017	165	123.57	0.00	0.00	0.00	0.00
FBtr0304018	FBtr0304018	3523	3481.57	1080.50	22.71	14.60	100.00
FBtr0304019	FBtr0304019	1001	959.57	3.00	0.23	0.15	100.00
FBtr0304020	FBtr0304020	1477	1435.57	95.00	4.84	3.11	100.00
FBtr0304021	FBtr0304021	1481	1439.57	752.52	38.25	24.59	100.00
FBtr0304022	FBtr0304022	803	761.57	4714.30	452.96	291.14	100.00
FBtr0304023	FBtr0304023	945	903.57	11.68	0.95	0.61	100.00
FBtr0304024	FBtr0304024	2983	2941.57	27.11	0.67	0.43	100.00
FBtr0304025	FBtr0304025	5637	5595.57	15.81	0.21	0.13	100.00
FBtr0304026	FBtr0304026	6469	6427.57	1229.91	14.00	9.00	100.00
FBtr0304028	FBtr0304028	621	579.57	18.00	2.27	1.46	100.00
FBtr0304034	FBtr0304034	3184	3142.57	1021.24	23.78	15.28	100.00
FBtr0304035	FBtr0304035	3159	3117.57	185.27	4.35	2.80	100.00
FBtr0304036	FBtr0304036	3283	3241.57	365.41	8.25	5.30	100.00
FBtr0304037	FBtr0304037	3258	3216.57	236.37	5.38	3.46	100.00
FBtr0304041	FBtr0304041	460	418.57	377.00	65.91	42.36	100.00
FBtr0304042	FBtr0304042	1327	1285.57	0.00	0.00	0.00	0.00
FBtr0304043	FBtr0304043	2986	2944.57	1.00	0.02	0.02	100.00
FBtr0304045	FBtr0304045	768	726.57	1.00	0.10	0.06	100.00
FBtr0304046	FBtr0304046	4101	4059.57	0.00	0.00	0.00	100.00
FBtr0304047	FBtr0304047	4017	3975.57	0.00	0.00	0.00	100.00
FBtr0304048	FBtr0304048	4701	4659.57	52.59	0.83	0.53	100.00
FBtr0304049	FBtr0304049	4065	4023.57	0.00	0.00	0.00	100.00
FBtr0304050	FBtr0304050	5939	5897.57	454.92	5.64	3.63	100.00
FBtr0304051	FBtr0304051	1925	1883.57	0.00	0.00	0.00	0.00
FBtr0304052	FBtr0304052	1663	1621.57	10.66	0.48	0.31	100.00
FBtr0304053	FBtr0304053	8528	8486.57	691.36	5.96	3.83	100.00
FBtr0304054	FBtr0304054	2732	2690.57	3.80	0.10	0.07	100.00
FBtr0304055	FBtr0304055	1980	1938.57	1.00	0.04	0.02	100.00
FBtr0304056	FBtr0304056	4284	4242.57	0.00	0.00	0.00	0.00
FBtr0304057	FBtr0304057	4976	4934.57	0.00	0.00	0.00	0.00
FBtr0304058	FBtr0304058	416	374.57	66.29	12.95	8.32	100.00
FBtr0304060	FBtr0304060	11334	11292.57	1986.00	12.87	8.27	100.00
FBtr0304061	FBtr0304061	6422	6380.57	0.00	0.00	0.00	0.00
FBtr0304062	FBtr0304062	5476	5434.57	0.00	0.00	0.00	100.00
FBtr0304064	FBtr0304064	4968	4926.57	5.46	0.08	0.05	100.00
FBtr0304065	FBtr0304065	5587	5545.57	0.00	0.00	0.00	0.00
FBtr0304066	FBtr0304066	1850	1808.57	19.72	0.80	0.51	100.00
FBtr0304067	FBtr0304067	6180	6138.57	0.00	0.00	0.00	0.00
FBtr0304068	FBtr0304068	5485	5443.57	3.84	0.05	0.03	100.00
FBtr0304069	FBtr0304069	5951	5909.57	0.00	0.00	0.00	0.00
FBtr0304106	FBtr0304106	5053	5011.57	324.32	4.74	3.04	100.00
FBtr0304108	FBtr0304108	5404	5362.57	0.00	0.00	0.00	0.00
FBtr0304111	FBtr0304111	530	488.57	799.28	119.71	76.94	100.00
FBtr0304112	FBtr0304112	3963	3921.57	0.00	0.00	0.00	100.00
FBtr0304113	FBtr0304113	3603	3561.57	0.00	0.00	0.00	100.00
FBtr0304114	FBtr0304114	3816	3774.57	0.00	0.00	0.00	0.00
FBtr0304115	FBtr0304115	1861	1819.57	0.00	0.00	0.00	0.00
FBtr0304117	FBtr0304117	1584	1542.57	1360.98	64.56	41.50	100.00
FBtr0304118	FBtr0304118	776	734.57	1168.00	116.35	74.78	100.00
FBtr0304119	FBtr0304119	1861	1819.57	528.81	21.27	13.67	100.00
FBtr0304120	FBtr0304120	4588	4546.57	0.00	0.00	0.00	100.00
FBtr0304121	FBtr0304121	4501	4459.57	0.00	0.00	0.00	100.00
FBtr0304122	FBtr0304122	4517	4475.57	0.00	0.00	0.00	100.00
FBtr0304123	FBtr0304123	403	361.57	0.00	0.00	0.00	0.00
FBtr0304124	FBtr0304124	438	396.57	23.00	4.24	2.73	100.00
FBtr0304129	FBtr0304129	344	302.57	1.00	0.24	0.16	100.00
FBtr0304133	FBtr0304133	2001	1959.57	238.69	8.91	5.73	100.00
FBtr0304134	FBtr0304134	2131	2089.57	0.00	0.00	0.00	100.00
FBtr0304137	FBtr0304137	1553	1511.57	251.94	12.20	7.84	100.00
FBtr0304138	FBtr0304138	3882	3840.57	661.23	12.60	8.10	100.00
FBtr0304142	FBtr0304142	1104	1062.57	1.00	0.07	0.04	100.00
FBtr0304143	FBtr0304143	1305	1263.57	3.00	0.17	0.11	100.00
FBtr0304144	FBtr0304144	452	410.57	8.49	1.51	0.97	100.00
FBtr0304145	FBtr0304145	646	604.57	1.00	0.12	0.08	100.00
FBtr0304146	FBtr0304146	307	265.57	0.00	0.00	0.00	0.00
FBtr0304148	FBtr0304148	238	196.57	0.00	0.00	0.00	0.00
FBtr0304150	FBtr0304150	610	568.57	4.00	0.51	0.33	100.00
FBtr0304152	FBtr0304152	936	894.57	1.50	0.12	0.08	100.00
FBtr0304153	FBtr0304153	426	384.57	0.00	0.00	0.00	0.00
FBtr0304157	FBtr0304157	2210	2168.57	0.00	0.00	0.00	0.00
FBtr0304161	FBtr0304161	6731	6689.57	0.00	0.00	0.00	100.00
FBtr0304565	FBtr0304565	469	427.57	0.00	0.00	0.00	0.00
FBtr0304566	FBtr0304566	425	383.57	4.00	0.76	0.49	100.00
FBtr0304567	FBtr0304567	3987	3945.57	111.22	2.06	1.33	100.00
FBtr0304568	FBtr0304568	16003	15961.57	0.00	0.00	0.00	100.00
FBtr0304569	FBtr0304569	15788	15746.57	0.01	0.00	0.00	100.00
FBtr0304570	FBtr0304570	16056	16014.57	0.00	0.00	0.00	100.00
FBtr0304571	FBtr0304571	16042	16000.57	0.00	0.00	0.00	100.00
FBtr0304572	FBtr0304572	15871	15829.57	0.00	0.00	0.00	100.00
FBtr0304574	FBtr0304574	1458	1416.57	0.00	0.00	0.00	100.00
FBtr0304575	FBtr0304575	1476	1434.57	0.00	0.00	0.00	100.00
FBtr0304576	FBtr0304576	1474	1432.57	0.00	0.00	0.00	100.00
FBtr0304577	FBtr0304577	1475	1433.57	0.00	0.00	0.00	100.00
FBtr0304578	FBtr0304578	1465	1423.57	0.00	0.00	0.00	100.00
FBtr0304579	FBtr0304579	1852	1810.57	1.00	0.04	0.03	100.00
FBtr0304582	FBtr0304582	2530	2488.57	24.04	0.71	0.45	100.00
FBtr0304586	FBtr0304586	2755	2713.57	0.00	0.00	0.00	0.00
FBtr0304592	FBtr0304592	2591	2549.57	43.26	1.24	0.80	100.00
FBtr0304593	FBtr0304593	2171	2129.57	0.00	0.00	0.00	0.00
FBtr0304594	FBtr0304594	9578	9536.57	0.00	0.00	0.00	0.00
FBtr0304595	FBtr0304595	11152	11110.57	0.00	0.00	0.00	0.00
FBtr0304597	FBtr0304597	3570	3528.57	27.00	0.56	0.36	100.00
FBtr0304599	FBtr0304599	971	929.57	0.00	0.00	0.00	0.00
FBtr0304603	FBtr0304603	22169	22127.57	26.27	0.09	0.06	100.00
FBtr0304604	FBtr0304604	23486	23444.57	0.00	0.00	0.00	0.00
FBtr0304605	FBtr0304605	5613	5571.57	57.27	0.75	0.48	100.00
FBtr0304606	FBtr0304606	7890	7848.57	0.00	0.00	0.00	100.00
FBtr0304607	FBtr0304607	5526	5484.57	0.00	0.00	0.00	100.00
FBtr0304608	FBtr0304608	22289	22247.57	0.00	0.00	0.00	100.00
FBtr0304609	FBtr0304609	10818	10776.57	0.00	0.00	0.00	100.00
FBtr0304610	FBtr0304610	10878	10836.57	14.85	0.10	0.06	100.00
FBtr0304611	FBtr0304611	2088	2046.57	0.00	0.00	0.00	0.00
FBtr0304612	FBtr0304612	2127	2085.57	0.00	0.00	0.00	0.00
FBtr0304613	FBtr0304613	7334	7292.57	0.97	0.01	0.01	100.00
FBtr0304614	FBtr0304614	10136	10094.57	330.09	2.39	1.54	100.00
FBtr0304615	FBtr0304615	7343	7301.57	97.00	0.97	0.62	100.00
FBtr0304616	FBtr0304616	6383	6341.57	0.00	0.00	0.00	100.00
FBtr0304617	FBtr0304617	6520	6478.57	43.73	0.49	0.32	100.00
FBtr0304618	FBtr0304618	7295	7253.57	670.97	6.77	4.35	100.00
FBtr0304619	FBtr0304619	9544	9502.57	0.70	0.01	0.00	100.00
FBtr0304620	FBtr0304620	8756	8714.57	2909.54	24.43	15.70	100.00
FBtr0304621	FBtr0304621	7376	7334.57	161.77	1.61	1.04	100.00
FBtr0304622	FBtr0304622	7498	7456.57	1.63	0.02	0.01	100.00
FBtr0304625	FBtr0304625	2233	2191.57	0.00	0.00	0.00	100.00
FBtr0304627	FBtr0304627	5910	5868.57	0.00	0.00	0.00	100.00
FBtr0304628	FBtr0304628	2721	2679.57	2216.73	60.53	38.91	100.00
FBtr0304630	FBtr0304630	1119	1077.57	0.00	0.00	0.00	0.00
FBtr0304632	FBtr0304632	491	449.57	2.00	0.33	0.21	100.00
FBtr0304634	FBtr0304634	743	701.57	0.00	0.00	0.00	0.00
FBtr0304635	FBtr0304635	724	682.57	0.00	0.00	0.00	0.00
FBtr0304636	FBtr0304636	531	489.57	0.00	0.00	0.00	0.00
FBtr0304637	FBtr0304637	603	561.57	1.00	0.13	0.08	100.00
FBtr0304638	FBtr0304638	303	261.57	0.00	0.00	0.00	0.00
FBtr0304639	FBtr0304639	564	522.57	0.00	0.00	0.00	0.00
FBtr0304640	FBtr0304640	468	426.57	0.00	0.00	0.00	0.00
FBtr0304641	FBtr0304641	455	413.57	0.00	0.00	0.00	0.00
FBtr0304642	FBtr0304642	377	335.57	1.00	0.22	0.14	100.00
FBtr0304643	FBtr0304643	1067	1025.57	0.00	0.00	0.00	0.00
FBtr0304644	FBtr0304644	479	437.57	0.00	0.00	0.00	0.00
FBtr0304645	FBtr0304645	329	287.57	0.00	0.00	0.00	0.00
FBtr0304646	FBtr0304646	584	542.57	41.00	5.53	3.55	100.00
FBtr0304647	FBtr0304647	488	446.57	0.00	0.00	0.00	0.00
FBtr0304649	FBtr0304649	1529	1487.57	5.00	0.25	0.16	100.00
FBtr0304650	FBtr0304650	2916	2874.57	2375.36	60.47	38.86	100.00
FBtr0304652	FBtr0304652	340	298.57	0.00	0.00	0.00	0.00
FBtr0304653	FBtr0304653	2379	2337.57	0.00	0.00	0.00	100.00
FBtr0304654	FBtr0304654	3175	3133.57	88.99	2.08	1.34	100.00
FBtr0304655	FBtr0304655	3046	3004.57	33.59	0.82	0.53	100.00
FBtr0304656	FBtr0304656	15106	15064.57	0.00	0.00	0.00	0.00
FBtr0304658	FBtr0304658	4581	4539.57	0.00	0.00	0.00	0.00
FBtr0304659	FBtr0304659	9611	9569.57	5545.43	42.40	27.25	100.00
FBtr0304661	FBtr0304661	4422	4380.57	154.84	2.59	1.66	100.00
FBtr0304663	FBtr0304663	6647	6605.57	92.66	1.03	0.66	100.00
FBtr0304664	FBtr0304664	6563	6521.57	0.00	0.00	0.00	100.00
FBtr0304665	FBtr0304665	6665	6623.57	0.00	0.00	0.00	100.00
FBtr0304666	FBtr0304666	7212	7170.57	81.34	0.83	0.53	100.00
FBtr0304667	FBtr0304667	634	592.57	583.62	72.07	46.32	100.00
FBtr0304668	FBtr0304668	1666	1624.57	39.86	1.80	1.15	100.00
FBtr0304669	FBtr0304669	3133	3091.57	654.83	15.50	9.96	100.00
FBtr0304671	FBtr0304671	5407	5365.57	0.00	0.00	0.00	100.00
FBtr0304672	FBtr0304672	2304	2262.57	1558.05	50.39	32.39	100.00
FBtr0304673	FBtr0304673	1338	1296.57	67.27	3.80	2.44	100.00
FBtr0304674	FBtr0304674	1191	1149.57	19.75	1.26	0.81	100.00
FBtr0304675	FBtr0304675	3624	3582.57	1244.36	25.42	16.34	100.00
FBtr0304676	FBtr0304676	1708	1666.57	602.20	26.44	16.99	100.00
FBtr0304678	FBtr0304678	4010	3968.57	0.00	0.00	0.00	100.00
FBtr0304679	FBtr0304679	7414	7372.57	0.00	0.00	0.00	100.00
FBtr0304680	FBtr0304680	7432	7390.57	17.43	0.17	0.11	100.00
FBtr0304681	FBtr0304681	5042	5000.57	3120.84	45.67	29.35	100.00
FBtr0304682	FBtr0304682	4952	4910.57	2087.21	31.10	19.99	100.00
FBtr0304683	FBtr0304683	7734	7692.57	395.10	3.76	2.42	100.00
FBtr0304684	FBtr0304684	2219	2177.57	1209.87	40.66	26.13	100.00
FBtr0304685	FBtr0304685	6672	6630.57	0.00	0.00	0.00	0.00
FBtr0304686	FBtr0304686	5507	5465.57	0.00	0.00	0.00	0.00
FBtr0304687	FBtr0304687	4961	4919.57	0.00	0.00	0.00	100.00
FBtr0304688	FBtr0304688	4927	4885.57	13.00	0.19	0.13	100.00
FBtr0304689	FBtr0304689	1709	1667.57	308.63	13.54	8.70	100.00
FBtr0304690	FBtr0304690	1942	1900.57	0.00	0.00	0.00	0.00
FBtr0304691	FBtr0304691	477	435.57	0.00	0.00	0.00	100.00
FBtr0304692	FBtr0304692	8553	8511.57	10918.32	93.86	60.33	100.00
FBtr0304693	FBtr0304693	687	645.57	21553.06	2442.98	1570.23	100.00
FBtr0304694	FBtr0304694	5825	5783.57	212.51	2.69	1.73	100.00
FBtr0304695	FBtr0304695	4866	4824.57	241.36	3.66	2.35	100.00
FBtr0304696	FBtr0304696	2435	2393.57	0.00	0.00	0.00	100.00
FBtr0304697	FBtr0304697	2485	2443.57	152.02	4.55	2.93	100.00
FBtr0304699	FBtr0304699	3453	3411.57	0.00	0.00	0.00	0.00
FBtr0304700	FBtr0304700	1633	1591.57	0.00	0.00	0.00	100.00
FBtr0304702	FBtr0304702	1548	1506.57	0.00	0.00	0.00	0.00
FBtr0304703	FBtr0304703	2003	1961.57	81.37	3.04	1.95	100.00
FBtr0304704	FBtr0304704	3399	3357.57	105.41	2.30	1.48	100.00
FBtr0304705	FBtr0304705	2105	2063.57	967.12	34.29	22.04	100.00
FBtr0304706	FBtr0304706	1323	1281.57	0.00	0.00	0.00	0.00
FBtr0304707	FBtr0304707	601	559.57	113.68	14.87	9.56	100.00
FBtr0304708	FBtr0304708	637	595.57	47.58	5.85	3.76	100.00
FBtr0304709	FBtr0304709	1562	1520.57	135.15	6.50	4.18	100.00
FBtr0304710	FBtr0304710	2592	2550.57	2053.00	58.90	37.86	100.00
FBtr0304711	FBtr0304711	835	793.57	0.00	0.00	0.00	0.00
FBtr0304712	FBtr0304712	1881	1839.57	71.18	2.83	1.82	100.00
FBtr0304713	FBtr0304713	731	689.57	171.25	18.17	11.68	100.00
FBtr0304714	FBtr0304714	1546	1504.57	0.00	0.00	0.00	0.00
FBtr0304716	FBtr0304716	1723	1681.57	114.73	4.99	3.21	100.00
FBtr0304717	FBtr0304717	947	905.57	4.00	0.32	0.21	100.00
FBtr0304718	FBtr0304718	836	794.57	213.00	19.62	12.61	100.00
FBtr0304719	FBtr0304719	2877	2835.57	0.00	0.00	0.00	0.00
FBtr0304720	FBtr0304720	2873	2831.57	0.00	0.00	0.00	0.00
FBtr0304724	FBtr0304724	4206	4164.57	0.00	0.00	0.00	100.00
FBtr0304726	FBtr0304726	7973	7931.57	306.95	2.83	1.82	100.00
FBtr0304727	FBtr0304727	2576	2534.57	1123.09	32.42	20.84	100.00
FBtr0304728	FBtr0304728	5346	5304.57	0.00	0.00	0.00	100.00
FBtr0304729	FBtr0304729	7465	7423.57	271.26	2.67	1.72	100.00
FBtr0304730	FBtr0304730	768	726.57	0.00	0.00	0.00	100.00
FBtr0304731	FBtr0304731	4922	4880.57	0.00	0.00	0.00	0.00
FBtr0304732	FBtr0304732	5642	5600.57	1.00	0.01	0.01	100.00
FBtr0304733	FBtr0304733	875	833.57	612.76	53.79	34.57	100.00
FBtr0304737	FBtr0304737	697	655.57	0.00	0.00	0.00	0.00
FBtr0304738	FBtr0304738	398	356.57	0.00	0.00	0.00	0.00
FBtr0304739	FBtr0304739	1301	1259.57	600.76	34.90	22.43	100.00
